,word_count,words_updated,words_filtered
8952,1,Whoopi,Whoopi
8953,1,Whose,Whose
8954,58,Why,Why
8955,1,WiFi,WiFi
8956,4,Wichita,Wichita
8957,1,Widens,Widens
8958,3,Wiesel,Wiesel
8959,2,Wikileakes,Wikileakes
8960,1,Wikileaks,Wikileaks
8961,1,WilkesBarre,WilkesBarre
8962,100,Will,Will
8963,2,William,William
8964,3,Williams,Williams
8965,1,Willie,Willie
8966,1,Willing,Willing
8967,1,Wilma,Wilma
8968,2,Wilmington,Wilmington
8969,1,Wimbledon,Wimbledon
8970,4,Win,Win
8971,1,Windham,Windham
8972,1,Winner,Winner
8973,1,Winning,Winning
8974,1,Wired,Wired
8975,4,Wireless,Wireless
8976,26,Wisconsin,Wisconsin
8977,2,Wisconsin,Wisconsin
8978,2,Wish,Wish
8979,1,Wishing,Wishing
8980,26,With,With
8981,1,WithCruzyoulose,WithCruzyoulose
8982,4,Without,Without
8983,1,Wizard,Wizard
8984,1,Wo,Wo
8985,1,Woke,Woke
8986,1,WolfStopper,WolfStopper
8987,2,Woman,Woman
8988,6,WomanCard,WomanCard
8989,1,WomanCard,WomanCard
8990,20,Women,Women
8991,1,Women4Ttump,Women4Ttump
8992,4,WomensEqualityDay,WomensEqualityDay
8993,4,Wonder,Wonder
8994,3,Wonderful,Wonderful
8995,1,Woody,Woody
8996,6,Word,Word
8997,1,Work,Work
8998,1,Worker,Worker
8999,1,Workers,Workers
9000,2,Working,Working
9001,14,World,World
9002,1,WorldRefugeeDay,WorldRefugeeDay
9003,1,Worried,Worried
9004,3,Worth,Worth
9005,1,Worthless,Worthless
9006,5,Would,Would
9007,1,Wounds,Wounds
9008,61,Wow,Wow
9009,2,Wow,Wow
9010,1,Wright,Wright
9011,4,Wrong,Wrong
9012,1,Xfinity,Xfinity
9013,3,Y,Y
9014,4,YORK,YORK
9015,41,YOU,YOU
9016,2,YOU,YOU
9017,2,YOUR,YOUR
9018,1,YT,YT
9019,1,YUGE,YUGE
9020,1,Yale,Yale
9021,1,Yankees,Yankees
9022,4,Yeah,Yeah
9023,2,Year,Year
9024,1,Years,Years
9025,9,Yes,Yes
9026,7,Yesterday,Yesterday
9027,3,Yet,Yet
9028,1,Yikes,Yikes
9029,1,YomasterJon,YomasterJon
9030,68,York,York
9031,2,Yorker,Yorker
9032,11,Yorkers,Yorkers
9033,1,York—Hillary,York—Hillary
9034,126,You,You
9035,1,You,You
9036,5,YouTube,YouTube
9037,4,Young,Young
9038,1,Young,Young
9039,1,YoungDems4Trump,YoungDems4Trump
9040,2,Youngstown,Youngstown
9041,27,Your,Your
9042,1,YouthDay,YouthDay
9043,1,Z,Z
9044,10,ZERO,ZERO
9045,1,Zach,Zach
9046,1,Zandi,Zandi
9047,22,Zika,Zika
9048,1,Zika—but,Zika—but
9049,1,Zika—fast,Zika—fast
9050,2,Zogby,Zogby
9051,1,Zucker,Zucker
9052,7,Zuckerman,Zuckerman
9055,1,BScarb,BScarb
9056,1,HankRearden,HankRearden
9058,1,bxddxss—or,bxddxss—or
9060,3,abandon,abandon
9061,3,abandoned,abandoned
9062,1,abandoning,abandoning
9063,1,abc,abc
9064,1,abierta,abierta
9065,1,abilities,abilities
9066,6,ability,ability
9067,1,abilityzilch,abilityzilch
9068,30,able,able
9069,1,aboard,aboard
9070,5,abolish,abolish
9071,10,abortion,abortion
9072,1,about—I,about—I
9073,1,about—it,about—it
9074,4,abroad,abroad
9075,3,absolute,absolute
9076,10,absolutely,absolutely
9077,3,absurd,absurd
9078,1,absurdity,absurdity
9079,4,abuse,abuse
9080,1,abuser,abuser
9081,1,abusive,abusive
9082,1,abusos,abusos
9083,1,acaba,acaba
9084,12,accept,accept
9085,1,acceptable,acceptable
9086,2,acceptance—not,acceptance—not
9087,6,accepted,accepted
9088,1,accepting,accepting
9089,2,accepts,accepts
9090,18,access,access
9091,1,acciones,acciones
9092,1,acción,acción
9093,3,accomplished,accomplished
9094,1,accomplishment,accomplishment
9095,6,according,according
9096,1,accord—one,accord—one
9097,11,account,account
9098,8,accountable,accountable
9099,2,accounts,accounts
9100,2,accurate,accurate
9101,1,accuse,accuse
9102,2,accused,accused
9103,1,accuses,accuses
9104,1,aceptar,aceptar
9105,1,acerque,acerque
9106,2,achieve,achieve
9107,2,achieved,achieved
9108,1,acidwash,acidwash
9109,1,acing,acing
9110,1,acknowledge,acknowledge
9111,1,acknowledging,acknowledging
9112,27,across,across
9113,26,act,act
9114,1,acted,acted
9115,3,acting,acting
9116,17,action,action
9117,1,actionit,actionit
9118,1,action,action
9119,6,actions,actions
9120,1,active,active
9121,1,actively,actively
9122,2,activist,activist
9123,2,activists,activists
9124,2,activity,activity
9125,1,acto,acto
9126,2,actors,actors
9127,2,acts,acts
9128,4,actual,actual
9129,29,actually,actually
9130,3,actuar,actuar
9131,35,ad,ad
9132,7,add,add
9133,4,added,added
9134,3,addiction,addiction
9135,1,adding,adding
9136,5,additional,additional
9137,1,additionally,additionally
9138,15,address,address
9139,1,addressed,addressed
9140,2,addresses,addresses
9141,3,addressing,addressing
9142,2,adds,adds
9143,2,adelante,adelante
9144,1,adhdfa,adhdfa
9145,1,admin,admin
9146,5,administration,administration
9147,2,admiration,admiration
9148,4,admire,admire
9149,1,admired,admired
9150,6,admit,admit
9151,1,admitted,admitted
9152,1,admit—it,admit—it
9153,1,admonished,admonished
9154,1,adopt,adopt
9155,1,adopted,adopted
9156,1,adoption,adoption
9157,1,adore,adore
9158,1,adriparsonss,adriparsonss
9159,34,ads,ads
9160,1,ads,ads
9161,1,adult,adult
9162,2,adults,adults
9163,1,adv,adv
9164,1,advance,advance
9165,1,advanced,advanced
9166,7,advantage,advantage
9167,2,advertisers,advertisers
9168,4,advertising,advertising
9169,1,advertising,advertising
9170,5,advice,advice
9171,1,advise,advise
9172,1,adviser,adviser
9173,1,advisers,advisers
9174,1,advising,advising
9175,4,advisor,advisor
9176,5,advisors,advisors
9177,2,advocate,advocate
9178,1,advocated,advocated
9179,1,advocating,advocating
9180,1,afectadas,afectadas
9181,1,afectados,afectados
9182,1,affect,affect
9183,5,affected,affected
9184,2,affecting,affecting
9185,1,affects,affects
9186,23,afford,afford
9187,15,affordable,affordable
9188,1,afgano,afgano
9189,10,afraid,afraid
9190,1,afraid…we,afraid…we
9191,1,afroamericanas,afroamericanas
9192,12,afternoon,afternoon
9193,2,again,again
9194,1,againRubioCruz,againRubioCruz
9195,2,again,again
9196,1,againHe,againHe
9197,1,against,against
9198,1,again—well,again—well
9199,2,age,age
9200,8,agenda,agenda
9201,2,agent,agent
9202,1,agents,agents
9203,1,agentvf,agentvf
9204,1,ages,ages
9205,1,agnstT,agnstT
9206,48,ago,ago
9207,1,ago,ago
9208,1,agosto,agosto
9209,38,agree,agree
9210,3,agreed,agreed
9211,1,agreeing,agreeing
9212,3,agreement,agreement
9213,2,agrees,agrees
9214,19,ahead,ahead
9215,3,ahernandez85a,ahernandez85a
9216,4,ahora,ahora
9217,2,aid,aid
9218,1,aide,aide
9219,1,aimed,aimed
9220,12,air,air
9221,1,aired,aired
9222,1,airing,airing
9223,1,airplane,airplane
9224,1,airport,airport
9225,2,airports,airports
9226,2,airtime,airtime
9227,1,airwaves,airwaves
9228,1,aisle,aisle
9229,1,ajazzyworld,ajazzyworld
9230,5,al,al
9231,1,alAdha—a,alAdha—a
9232,1,alarming,alarming
9233,1,alcohol,alcohol
9234,1,alextrent4,alextrent4
9235,3,alguien,alguien
9236,1,alguna,alguna
9237,1,alguno,alguno
9238,1,alienates,alienates
9239,1,aliens,aliens
9240,2,alike,alike
9241,4,alive,alive
9242,1,allSpanish,allSpanish
9243,1,allaround,allaround
9244,3,alltime,alltime
9245,1,alltoocommon,alltoocommon
9246,1,all,all
9247,1,allegations,allegations
9248,1,allegedly,allegedly
9249,1,alleys,alleys
9250,1,alliance,alliance
9251,15,allies,allies
9252,12,allow,allow
9253,18,allowed,allowed
9254,3,allowing,allowing
9255,2,allows,allows
9256,1,ally,ally
9257,1,allysonfelix,allysonfelix
9258,1,all—no,all—no
9259,1,alma,alma
9260,22,almost,almost
9261,21,alone,alone
9262,2,alone,alone
9263,15,along,along
9264,3,alongside,alongside
9265,23,already,already
9266,1,already,already
9267,34,also,also
9268,3,altright,altright
9269,1,alternative,alternative
9270,1,altogether,altogether
9271,1,altogether,altogether
9272,53,always,always
9273,1,amnever,amnever
9274,1,amar,amar
9275,60,amazing,amazing
9276,1,amazing—5,amazing—5
9277,1,amazing…,amazing…
9278,1,ambassador,ambassador
9279,1,ambiguity,ambiguity
9280,2,amendment,amendment
9281,1,americanos,americanos
9282,1,americano–y,americano–y
9283,1,ameriflames,ameriflames
9284,3,amigos,amigos
9285,7,amnesty,amnesty
9286,8,among,among
9287,4,amount,amount
9288,2,amounts,amounts
9289,360,amp,amp
9290,2,analysis,analysis
9291,2,anchor,anchor
9292,1,anchors,anchors
9293,6,andersoncooper,andersoncooper
9294,1,angeloftruth11,angeloftruth11
9295,5,anger,anger
9296,10,angry,angry
9297,1,animals,animals
9298,8,anniversary,anniversary
9299,6,announce,announce
9300,12,announced,announced
9301,1,announcedby,announcedby
9302,5,announcement,announcement
9303,1,announcer,announcer
9304,1,announcers,announcers
9305,4,announces,announces
9306,3,annual,annual
9307,1,anomaly,anomaly
9308,1,anonymous,anonymous
9309,49,another,another
9310,16,answer,answer
9311,2,answered,answered
9312,4,answering,answering
9313,5,answers,answers
9314,1,answer—now,answer—now
9315,1,ante,ante
9316,3,antes,antes
9317,1,anti,anti
9318,1,anti,anti
9319,1,anti2A,anti2A
9320,3,antiLGBT,antiLGBT
9321,1,antiLGBTQ,antiLGBTQ
9322,1,antiMexican,antiMexican
9323,3,antiMuslim,antiMuslim
9324,1,antiSemites,antiSemites
9325,2,antiSemitic,antiSemitic
9326,2,antiTrump,antiTrump
9327,1,antiabortion,antiabortion
9328,1,antidiscrimination,antidiscrimination
9329,2,antiimmigrant,antiimmigrant
9330,1,antiretroviral,antiretroviral
9331,3,antiwoman,antiwoman
9332,4,anticipated,anticipated
9333,2,antics,antics
9334,1,anuncia,anuncia
9335,1,anunciar,anunciar
9336,1,anuncio,anuncio
9337,1,anxious,anxious
9338,5,anybody,anybody
9339,1,anybody,anybody
9340,13,anymore,anymore
9341,1,anymoreThey,anymoreThey
9342,41,anyone,anyone
9343,1,anyone—from,anyone—from
9344,29,anything,anything
9345,3,anyway,anyway
9346,7,anywhere,anywhere
9347,1,apalmerdc,apalmerdc
9348,13,apart,apart
9349,1,apartments,apartments
9350,4,apologize,apologize
9351,4,apologized,apologized
9352,2,apology,apology
9353,1,apoyar,apoyar
9354,2,apoyo,apoyo
9355,3,app,app
9356,1,appalled,appalled
9357,1,apparent,apparent
9358,3,appeal,appeal
9359,1,appealing,appealing
9360,1,appeals,appeals
9361,2,appear,appear
9362,2,appearance,appearance
9363,1,appeared,appeared
9364,2,applaud,applaud
9365,1,applauds,applauds
9366,1,applications,applications
9367,1,apply,apply
9368,3,appointed,appointed
9369,1,appointments,appointments
9370,9,appreciate,appreciate
9371,5,appreciated,appreciated
9372,1,appreciation,appreciation
9373,1,apprenticeship,apprenticeship
9374,1,apprenticeships,apprenticeships
9375,5,approach,approach
9376,2,approval,approval
9377,4,approve,approve
9378,3,approved,approved
9379,1,approves,approves
9380,1,approx,approx
9381,1,approximately,approximately
9382,1,aprobar,aprobar
9383,1,aprobemos,aprobemos
9384,1,aquellos,aquellos
9385,5,aquí,aquí
9386,1,arappeport,arappeport
9387,1,arc,arc
9388,1,architect,architect
9389,2,are,are
9390,1,area,area
9391,5,arena,arena
9392,1,are…,are…
9393,2,argued,argued
9394,1,arguedhttps,arguedhttps
9395,1,argument,argument
9396,1,arm,arm
9397,1,armas,armas
9398,4,armed,armed
9399,1,arms,arms
9400,1,army,army
9401,1,arnoldziffel,arnoldziffel
9402,25,around,around
9403,1,arranged,arranged
9404,1,arrangement,arrangement
9405,1,arreglar,arreglar
9406,1,arrested,arrested
9407,2,arrival,arrival
9408,8,arrived,arrived
9409,1,arriving,arriving
9410,1,arsenal,arsenal
9411,10,article,article
9412,1,ash,ash
9413,6,ashamed,ashamed
9414,1,asinine,asinine
9415,21,ask,ask
9416,27,asked,asked
9417,8,asking,asking
9418,2,asks,asks
9419,1,aspect,aspect
9420,1,ass,ass
9421,1,assassination,assassination
9422,8,assault,assault
9423,1,assaultedpoliticians,assaultedpoliticians
9424,1,assaulting,assaulting
9425,1,assembled,assembled
9426,2,asset,asset
9427,2,assets,assets
9428,1,assigned,assigned
9429,1,assist,assist
9430,1,assistance,assistance
9431,1,assume,assume
9432,1,assumed,assumed
9433,1,assure,assure
9434,1,astound,astound
9435,2,astronaut,astronaut
9436,3,ataque,ataque
9437,1,ate,ate
9438,1,atender,atender
9439,1,athlete,athlete
9440,1,athletes,athletes
9441,1,athletic,athletic
9442,39,attack,attack
9443,10,attacked,attacked
9444,3,attacking,attacking
9445,18,attacks,attacks
9446,1,attacks—not,attacks—not
9447,2,attack—but,attack—but
9448,5,attempt,attempt
9449,4,attend,attend
9450,3,attended,attended
9451,5,attending,attending
9452,2,attention,attention
9453,1,attitude,attitude
9454,1,attitudes,attitudes
9455,2,attorney,attorney
9456,3,audience,audience
9457,7,audit,audit
9458,3,audited,audited
9459,1,auditorium,auditorium
9460,1,audit—is,audit—is
9461,1,aumento,aumento
9462,1,author,author
9463,2,authorities,authorities
9464,1,authorized,authorized
9465,2,auto,auto
9466,1,autoprofessor17,autoprofessor17
9467,2,autumnandews08,autumnandews08
9468,5,available,available
9469,7,average,average
9470,2,avoid,avoid
9471,1,avoiding,avoiding
9472,1,awaits,awaits
9473,1,awarded,awarded
9474,2,aware,aware
9475,1,awareness,awareness
9476,30,away,away
9477,1,away,away
9478,1,awayThe,awayThe
9479,1,awe,awe
9480,4,awesome,awesome
9481,2,awful,awful
9482,1,awhile,awhile
9483,2,awkward,awkward
9484,1,awkwardly,awkwardly
9485,1,ayer,ayer
9486,1,ayudando,ayudando
9487,1,ayudes,ayudes
9488,1,año,año
9489,1,años,años
9490,1,años—Hillary,años—Hillary
9491,1,a…,a…
9492,1,a…chance,a…chance
9493,4,bc,bc
9494,2,babies,babies
9495,1,babosirin,babosirin
9496,7,baby,baby
9497,151,back,back
9498,1,backup,backup
9499,2,backbone,backbone
9500,1,backdoor,backdoor
9501,4,backed,backed
9502,4,background,background
9503,1,backgrounds,backgrounds
9504,3,backing,backing
9505,1,backpedal,backpedal
9506,7,backs,backs
9507,3,backstage,backstage
9508,1,backstop,backstop
9509,1,backup,backup
9510,1,backward,backward
9511,1,backwards,backwards
9512,1,backyard,backyard
9513,87,bad,bad
9514,26,badly,badly
9515,1,bag,bag
9516,1,bail,bail
9517,1,bailouts,bailouts
9518,3,bait,bait
9519,2,bajo,bajo
9520,2,balance,balance
9521,1,balanced,balanced
9522,2,ball,ball
9523,1,balloon,balloon
9524,1,balloons,balloons
9525,14,ballot,ballot
9526,2,ballots,ballots
9527,11,ban,ban
9528,1,bancarrota,bancarrota
9529,1,bandits,bandits
9530,1,bandwidth,bandwidth
9531,1,banished,banished
9532,5,bank,bank
9533,9,bankrupt,bankrupt
9534,2,bankruptcies,bankruptcies
9535,1,bankruptcy,bankruptcy
9536,1,bankruptcy,bankruptcy
9537,5,bankrupted,bankrupted
9538,1,bankrupted…,bankrupted…
9539,1,bankrupting,bankrupting
9540,7,banks,banks
9541,1,banks,banks
9542,2,banned,banned
9543,1,banner,banner
9544,1,banning,banning
9545,1,baptize,baptize
9546,1,bar,bar
9547,1,barely,barely
9548,2,bargain,bargain
9549,1,barker,barker
9550,1,barrel,barrel
9551,6,barrier,barrier
9552,14,barriers,barriers
9553,1,barriers,barriers
9554,1,barriers—a,barriers—a
9555,1,bar—HRC,bar—HRC
9556,1,base,base
9557,1,baseball,baseball
9558,7,based,based
9559,1,bash,bash
9560,1,bashing,bashing
9561,5,basic,basic
9562,1,basically,basically
9563,5,basis,basis
9564,1,basket,basket
9565,1,bat,bat
9566,1,bathrooms,bathrooms
9567,1,baton,baton
9568,1,baton,baton
9569,2,battle,battle
9570,1,battled,battled
9571,2,battlefield,battlefield
9572,1,be,be
9573,1,beans,beans
9574,1,bear,bear
9575,49,beat,beat
9576,3,beaten,beaten
9577,5,beating,beating
9578,1,beats,beats
9579,1,beat—she,beat—she
9580,11,beautiful,beautiful
9581,1,beauty,beauty
9582,11,became,became
9583,1,beck,beck
9584,2,beckerberta,beckerberta
9585,37,become,become
9586,7,becomes,becomes
9587,9,becoming,becoming
9588,3,bed,bed
9589,1,bedrock,bedrock
9590,1,bedtime,bedtime
9591,1,beer,beer
9592,1,before,before
9593,4,began,began
9594,3,begged,begged
9595,2,begging,begging
9596,2,begin,begin
9597,9,beginning,beginning
9598,6,begins,begins
9599,2,begrudge,begrudge
9600,5,behalf,behalf
9601,1,behaved,behaved
9602,2,behavior,behavior
9603,24,behind,behind
9604,2,behindthescenes,behindthescenes
9605,1,behind—we,behind—we
9606,1,beholden,beholden
9607,1,beings,beings
9608,5,belief,belief
9609,3,beliefs,beliefs
9610,1,believable,believable
9611,94,believe,believe
9612,2,believed,believed
9613,11,believes,believes
9614,2,believing,believing
9615,3,belittle,belittle
9616,1,belittling,belittling
9617,3,belong,belong
9618,1,belong,belong
9619,2,belongs,belongs
9620,2,beloved,beloved
9621,1,bend,bend
9622,1,bends,bends
9623,1,benediction,benediction
9624,6,benefit,benefit
9625,1,benefited,benefited
9626,14,benefits,benefits
9627,1,benefitted,benefitted
9628,71,best,best
9629,4,bet,bet
9630,1,bethpage,bethpage
9631,2,betray,betray
9632,1,betrayed,betrayed
9633,1,betrays,betrays
9634,89,better,better
9635,1,better,better
9636,1,between,between
9637,5,beyond,beyond
9638,1,be…,be…
9639,1,bfraser747,bfraser747
9640,5,bias,bias
9641,23,biased,biased
9642,1,biasedhates,biasedhates
9643,1,biasedThey,biasedThey
9644,2,bienvenidos,bienvenidos
9645,117,big,big
9646,1,big,big
9647,1,big,big
9648,1,bigcarsonrocks,bigcarsonrocks
9649,4,bigger,bigger
9650,15,biggest,biggest
9651,2,bigop1,bigop1
9652,3,bigot,bigot
9653,4,bigoted,bigoted
9654,13,bigotry,bigotry
9655,1,big—and,big—and
9656,1,biker,biker
9657,5,bill,bill
9658,16,billion,billion
9659,1,billionaire,billionaire
9660,10,billionaires,billionaires
9661,1,billions,billions
9662,1,billoreilly,billoreilly
9663,1,billrey16929057,billrey16929057
9664,3,bills,bills
9665,1,bills,bills
9666,1,bill—HB,bill—HB
9667,2,bimbo,bimbo
9668,1,bimbos,bimbos
9669,6,bin,bin
9670,1,binder,binder
9671,1,binding,binding
9672,1,bio,bio
9673,1,biologist,biologist
9674,7,birth,birth
9675,11,birthday,birthday
9676,8,birther,birther
9677,3,birtherism,birtherism
9678,1,birthplace,birthplace
9679,2,birthright,birthright
9680,1,bishopwtjackson,bishopwtjackson
9681,1,bit,bit
9682,2,biz,biz
9683,1,bizarre,bizarre
9684,23,black,black
9685,1,blackan,blackan
9686,2,blacks,blacks
9687,1,blah,blah
9688,4,blame,blame
9689,1,blamed,blamed
9690,2,blames,blames
9691,3,blank,blank
9692,2,blast,blast
9693,1,blasted,blasted
9694,1,blatantly,blatantly
9695,1,blazed,blazed
9696,1,bled,bled
9697,1,bleeding,bleeding
9698,4,bless,bless
9699,2,blessed,blessed
9700,2,blew,blew
9701,5,block,block
9702,2,blocked,blocked
9703,2,blocking,blocking
9704,2,blog,blog
9705,1,bloody,bloody
9706,1,bloquear,bloquear
9707,3,blow,blow
9708,4,blown,blown
9709,1,blt21muttrades,blt21muttrades
9710,1,blue,blue
9711,1,bluecollar,bluecollar
9712,1,bluedogdemky,bluedogdemky
9713,2,bluster,bluster
9714,7,board,board
9715,1,boarding,boarding
9716,1,boards,boards
9717,1,boasts,boasts
9718,1,boat,boat
9719,9,bobvanderplaats,bobvanderplaats
9720,1,bodies,bodies
9721,1,bodyguards,bodyguards
9722,3,bold,bold
9723,1,boldest,boldest
9724,3,bomb,bomb
9725,1,bombast,bombast
9726,1,bombed,bombed
9727,2,bombing,bombing
9728,1,bombs,bombs
9729,1,bombshell,bombshell
9730,1,bonus,bonus
9731,1,bonuses,bonuses
9732,4,boo,boo
9733,1,booed,booed
9734,16,book,book
9735,8,books,books
9736,1,boost,boost
9737,1,boo—buck,boo—buck
9738,1,borde,borde
9739,16,border,border
9740,1,borderless,borderless
9741,19,borders,borders
9742,8,boring,boring
9743,34,born,born
9744,2,borrow,borrow
9745,1,borrowed,borrowed
9746,1,borrowing,borrowing
9747,3,boss,boss
9748,9,bosses,bosses
9749,1,bossesI,bossesI
9750,1,bostonherald,bostonherald
9751,1,bottles—but,bottles—but
9752,7,bottom,bottom
9753,10,bought,bought
9754,1,boundaries,boundaries
9755,1,boundless,boundless
9756,1,bounds,bounds
9757,1,bow,bow
9758,3,bowl,bowl
9759,1,bowls,bowls
9760,3,box,box
9761,1,boxes,boxes
9762,1,boxing,boxing
9763,4,boy,boy
9764,1,boycott,boycott
9765,1,boys,boys
9766,3,brag,brag
9767,1,brags,brags
9768,1,braille,braille
9769,5,brain,brain
9770,1,braindead,braindead
9771,1,brain,brain
9772,1,brainpower,brainpower
9773,1,branch—a,branch—a
9774,2,brand,brand
9775,7,brave,brave
9776,1,bravely,bravely
9777,1,bravery,bravery
9778,1,brazosboys,brazosboys
9779,1,breach,breach
9780,15,break,break
9781,1,breakdown,breakdown
9782,1,breakfast,breakfast
9783,5,breaking,breaking
9784,10,breaks,breaks
9785,1,breakthroughs,breakthroughs
9786,1,breast,breast
9787,1,breath,breath
9788,2,breathe,breathe
9789,1,brexit,brexit
9790,1,bribe,bribe
9791,1,bribed,bribed
9792,3,bridge,bridge
9793,8,bridges,bridges
9794,1,brief,brief
9795,1,briefings,briefings
9796,1,brigade,brigade
9797,3,bright,bright
9798,1,brighter,brighter
9799,1,brilliance,brilliance
9800,5,brilliant,brilliant
9801,1,brilliantly,brilliantly
9802,1,brimyers813,brimyers813
9803,35,bring,bring
9804,7,bringing,bringing
9805,7,brings,brings
9806,1,brink,brink
9807,5,brithume,brithume
9808,1,broadband,broadband
9809,1,broadcast,broadcast
9810,2,broadcasting,broadcasting
9811,1,broadly,broadly
9812,4,broke,broke
9813,1,brokesaid,brokesaid
9814,7,broken,broken
9815,4,brother,brother
9816,4,brothers,brothers
9817,13,brought,brought
9818,1,bruising,bruising
9819,4,brutal,brutal
9820,1,buck,buck
9821,1,buckles,buckles
9822,4,budget,budget
9823,1,buiIdthewall,buiIdthewall
9824,52,build,build
9825,1,builders,builders
9826,16,building,building
9827,13,built,built
9828,1,bull,bull
9829,1,bulldozed,bulldozed
9830,1,bullied,bullied
9831,2,bullies,bullies
9832,7,bully,bully
9833,3,bullying,bullying
9834,3,bunch,bunch
9835,1,burn,burn
9836,2,burned,burned
9837,1,burning,burning
9838,1,bury,bury
9839,1,burying,burying
9840,4,bus,bus
9841,60,business,business
9842,1,business,business
9843,23,businesses,businesses
9844,1,businesses—for,businesses—for
9845,1,businessinsider,businessinsider
9846,6,businessman,businessman
9847,1,business—but,business—but
9848,1,business—he,business—he
9849,1,bust,bust
9850,2,busy,busy
9851,1,bus—now,bus—now
9852,3,button,button
9853,11,buy,buy
9854,2,buyer,buyer
9855,1,buyers,buyers
9856,1,buying,buying
9857,1,buys,buys
9858,2,bye,bye
9859,1,b…,b…
9860,1,c,c
9861,101,ca,ca
9862,1,cabinet,cabinet
9863,2,cable,cable
9864,2,cada,cada
9865,1,cake,cake
9866,1,calculator,calculator
9867,1,calificado,calificado
9868,28,call,call
9869,1,call,call
9870,39,called,called
9871,9,calling,calling
9872,24,calls,calls
9873,3,calm,calm
9874,15,came,came
9875,2,camera,camera
9876,5,cameras,cameras
9877,1,camino,camino
9878,3,camp,camp
9879,147,campaign,campaign
9880,1,campaign,campaign
9881,2,campaigned,campaigned
9882,1,campaignfinance,campaignfinance
9883,6,campaigning,campaigning
9884,3,campaigns,campaigns
9885,4,campaña,campaña
9886,2,can,can
9887,1,canceled,canceled
9888,3,cancelled,cancelled
9889,1,cancelling,cancelling
9890,1,cancer,cancer
9891,5,candidacy,candidacy
9892,1,candidata,candidata
9893,87,candidate,candidate
9894,1,candidate,candidate
9895,1,candidate,candidate
9896,27,candidates,candidates
9897,2,candidato,candidato
9898,5,cannon,cannon
9899,1,cannons,cannons
9900,1,can—measure,can—measure
9901,1,capability,capability
9902,3,capable,capable
9903,1,capacity,capacity
9904,1,capital,capital
9905,1,capture,capture
9906,1,captured,captured
9907,1,capítulo,capítulo
9908,1,car,car
9909,3,carbon,carbon
9910,18,card,card
9911,2,cards,cards
9912,1,cards—whatever,cards—whatever
9913,66,care,care
9914,1,care,care
9915,12,career,career
9916,1,careers,careers
9917,1,career—and,career—and
9918,1,career…focused,career…focused
9919,4,careful,careful
9920,1,careless,careless
9921,9,cares,cares
9922,1,caricaturing,caricaturing
9923,5,caring,caring
9924,1,carpentry,carpentry
9925,2,carpet,carpet
9926,3,carried,carried
9927,1,carrier,carrier
9928,5,carry,carry
9929,2,carrying,carrying
9930,1,carve,carve
9931,1,cascading,cascading
9932,13,case,case
9933,1,case,case
9934,7,cash,cash
9935,2,casino,casino
9936,12,casinos,casinos
9937,1,casinos,casinos
9938,1,caso,caso
9939,1,cast,cast
9940,2,casting,casting
9941,1,catastrophe,catastrophe
9942,1,catastrophe…,catastrophe…
9943,1,catastrophic,catastrophic
9944,1,catch,catch
9945,1,catching,catching
9946,2,category,category
9947,11,caucus,caucus
9948,1,caucusgoers,caucusgoers
9949,6,caught,caught
9950,1,causa,causa
9951,1,causada,causada
9952,3,cause,cause
9953,5,caused,caused
9954,2,causes,causes
9955,2,causing,causing
9956,1,cavalier,cavalier
9957,1,caved,caved
9958,1,cc,cc
9959,2,ceasefire,ceasefire
9960,9,ceiling,ceiling
9961,1,ceilingshattering,ceilingshattering
9962,4,ceilings,ceilings
9963,1,ceilings—no,ceilings—no
9964,14,celebrate,celebrate
9965,1,celebrates,celebrates
9966,5,celebrating,celebrating
9967,2,celebrities,celebrities
9968,1,cellphone,cellphone
9969,2,center,center
9970,1,centers,centers
9971,2,central,central
9972,1,cents,cents
9973,7,century,century
9974,1,centurylong,centurylong
9975,1,ceremony,ceremony
9976,6,certain,certain
